timestamp_unix,pitch,yaw,ear,fps,state
1764942627.0607083,149.57,-0.01,0.107,0,Distracted
1764942627.1816108,149.18,-0.37,0.195,0,Distracted
1764942627.3026907,150.24,-0.47,0.215,0,Distracted
1764942627.4197903,150.55,-0.39,0.243,0,Distracted
1764942627.5359643,150.09,-0.23,0.234,8,Distracted
1764942627.662052,149.67,-1.01,0.247,8,Distracted
1764942627.7959843,149.1,-1.03,0.254,8,Distracted
1764942627.9438777,149.26,-0.75,0.253,8,Distracted
1764942628.1356509,149.26,-1.18,0.256,8,Distracted
1764942628.312295,149.94,-0.66,0.251,7,Distracted
1764942628.4671946,150.3,0.44,0.243,7,Distracted
1764942628.6186614,150.58,1.6,0.241,7,Distracted
1764942628.7891023,150.57,1.16,0.23,7,Distracted
1764942629.0089495,151.2,2.03,0.222,7,Distracted
1764942629.157401,150.97,2.21,0.221,7,Distracted
1764942629.2794764,150.6,1.92,0.234,7,Distracted
1764942629.4330285,151.19,3.17,0.244,7,Distracted
1764942629.5687408,151.81,2.7,0.248,7,Distracted
1764942629.7055252,152.61,2.7,0.245,7,Distracted
1764942629.8429303,153.3,2.67,0.233,7,Distracted
1764942629.9893165,154.24,2.09,0.232,7,Distracted
1764942630.146557,154.86,1.97,0.213,7,Distracted
1764942630.2791212,155.42,2.33,0.215,7,Distracted
1764942630.429631,155.52,2.03,0.213,7,Distracted
1764942630.5519605,156.11,1.39,0.206,7,Distracted
1764942630.7448895,156.24,2.43,0.21,7,Distracted
1764942630.880952,156.09,2.43,0.206,7,Distracted
1764942631.0197296,155.58,2.04,0.213,7,Distracted
1764942631.164839,155.44,2.0,0.22,7,Distracted
1764942631.3576136,155.58,2.66,0.224,7,Distracted
1764942631.5585573,155.58,3.27,0.226,7,Distracted
1764942631.6985264,155.74,3.32,0.222,7,Distracted
1764942631.8693364,155.97,3.2,0.222,7,Distracted
1764942632.0216737,155.76,3.06,0.229,7,Distracted
1764942632.1967766,155.58,3.08,0.229,7,Distracted
1764942632.3639019,155.61,2.88,0.223,7,Distracted
1764942632.5282514,155.6,2.99,0.232,7,Distracted
1764942632.673038,155.6,3.5,0.235,7,Distracted
1764942632.8028393,155.63,3.23,0.234,7,Distracted
1764942632.950507,155.48,3.14,0.235,7,Distracted
1764942633.0826364,155.68,2.99,0.236,7,Distracted
1764942633.2371268,155.38,2.73,0.232,7,Distracted
1764942633.3777437,155.25,2.63,0.235,7,Distracted
1764942633.5459614,155.27,2.75,0.237,7,Distracted
1764942633.7117548,155.03,3.01,0.235,7,Distracted
1764942633.8557994,154.71,3.23,0.23,7,Distracted
1764942634.040549,154.68,3.8,0.227,7,Distracted
1764942634.223569,154.77,3.84,0.23,7,Distracted
1764942634.3795304,155.33,4.31,0.231,7,Distracted
1764942634.562916,155.62,4.28,0.234,7,Distracted
1764942634.7208278,155.71,4.27,0.235,7,Distracted
1764942634.8824966,156.22,4.11,0.232,7,Distracted
1764942635.0407796,155.82,3.88,0.232,7,Distracted
1764942635.1778622,155.33,3.81,0.232,7,Distracted
1764942635.3563137,155.08,3.14,0.229,7,Distracted
1764942635.4819753,154.87,2.6,0.232,7,Distracted
1764942635.6131063,154.88,2.5,0.227,7,Distracted
1764942635.7589624,155.18,2.34,0.225,7,Distracted
1764942635.8857849,154.93,2.49,0.223,7,Distracted
