timestamp_unix,pitch,yaw,ear,fps,state
1764954070.4919508,163.42,4.09,0.23,0,Distracted
1764954070.573819,164.35,1.21,0.225,0,Distracted
1764954070.6481113,164.61,-0.5,0.233,0,Distracted
1764954070.710137,164.88,-1.38,0.237,0,Distracted
1764954070.7764943,164.39,-2.76,0.235,13,Distracted
1764954070.8359182,163.69,-3.73,0.231,13,Distracted
1764954070.891687,163.28,-4.03,0.224,13,Distracted
1764954070.953615,163.24,-3.92,0.222,13,Distracted
1764954071.0228467,163.16,-3.2,0.224,13,Distracted
1764954071.093172,162.78,-2.28,0.217,15,Distracted
1764954071.1441634,162.83,-1.17,0.213,15,Distracted
1764954071.2001293,162.74,-0.61,0.218,15,Distracted
1764954071.258506,162.64,-0.01,0.214,15,Distracted
1764954071.313849,162.63,-0.36,0.209,15,Distracted
1764954071.377971,162.13,0.42,0.215,16,Distracted
1764954071.4505844,162.28,1.81,0.212,16,Distracted
1764954071.5147161,161.79,1.71,0.214,16,Distracted
1764954071.5908594,161.8,1.89,0.215,16,Distracted
1764954071.6600616,162.0,2.36,0.214,16,Distracted
1764954071.7431276,162.73,3.53,0.216,15,Distracted
1764954071.8156068,163.05,3.94,0.213,15,Distracted
1764954071.870381,163.19,4.62,0.219,15,Distracted
1764954071.9336681,163.4,4.74,0.224,15,Distracted
1764954072.0021322,163.5,5.1,0.226,15,Distracted
1764954072.077423,163.59,5.06,0.229,15,Distracted
1764954072.1455247,163.67,4.55,0.229,15,Distracted
1764954072.2148716,163.37,4.04,0.233,15,Distracted
1764954072.2823825,163.44,3.56,0.235,15,Distracted
1764954072.3463144,163.17,3.12,0.237,15,Distracted
1764954072.42137,162.13,2.7,0.2,15,Distracted
1764954072.4932919,161.3,2.26,0.147,15,Distracted
1764954072.5712605,160.72,1.37,0.116,15,Distracted
1764954072.6501994,160.87,1.45,0.134,15,Distracted
1764954072.7189944,160.77,1.79,0.152,15,Distracted
1764954072.7849476,161.35,2.68,0.168,15,Distracted
1764954072.8510537,161.81,3.47,0.184,15,Distracted
1764954072.9248495,162.29,3.73,0.193,15,Distracted
1764954072.9946275,162.11,4.11,0.195,15,Distracted
1764954073.0556507,162.06,4.06,0.204,15,Distracted
1764954073.1160822,161.86,3.9,0.212,15,Distracted
1764954073.164812,161.54,3.8,0.225,15,Distracted
1764954073.2172205,161.7,3.79,0.228,15,Distracted
1764954073.271446,161.73,3.8,0.231,15,Distracted
1764954073.3270366,161.74,3.76,0.232,15,Distracted
1764954073.384765,161.3,3.84,0.227,15,Distracted
