timestamp_unix,pitch,yaw,ear,fps,state
1764920428.5261679,36.15,-73.68,0.263,0,Distracted
1764920428.6586337,36.23,-73.68,0.259,0,Distracted
1764920428.7767282,36.38,-73.73,0.269,0,Distracted
1764920428.9453928,36.47,-73.71,0.273,0,Distracted
1764920429.048982,37.12,-73.81,0.266,7,Distracted
1764920429.1524675,36.47,-73.79,0.269,7,Distracted
1764920429.246684,37.09,-73.69,0.267,7,Distracted
1764920429.3570826,36.56,-73.79,0.271,7,Distracted
1764920429.465938,37.02,-73.9,0.278,7,Distracted
1764920429.56862,36.64,-73.93,0.29,8,Distracted
1764920429.6613438,36.61,-73.81,0.285,8,Distracted
1764920429.7684963,64.03,-55.85,0.278,8,Distracted
1764920429.866605,-54.27,-64.86,0.269,8,Distracted
1764920429.974817,14.7,-50.75,0.263,8,Distracted
1764920430.0904331,27.52,-38.44,0.264,9,Distracted
1764920430.2253664,33.8,-31.94,0.273,9,Distracted
1764920430.4965353,61.38,-33.71,0.27,9,Distracted
1764920430.7445846,77.42,-34.61,0.258,9,Distracted
1764920431.3111906,59.58,-53.13,0.256,9,Distracted
1764920431.5783706,0.0,0.0,0.0,8,UNKNOWN
1764920431.973472,24.0,-53.2,0.292,8,Distracted
1764920432.213213,10.07,-47.68,0.269,8,Distracted
1764920432.4682806,1.12,-52.45,0.288,8,Distracted
1764920432.6685755,13.06,-41.71,0.327,8,Distracted
1764920432.8817086,19.57,-37.41,0.369,7,Distracted
1764920432.9879916,20.55,-35.62,0.421,7,Distracted
1764920433.043456,0.0,0.0,0.0,7,UNKNOWN
1764920433.1036766,0.0,0.0,0.0,7,UNKNOWN
1764920433.1533325,0.0,0.0,0.0,7,UNKNOWN
1764920433.2052453,0.0,0.0,0.0,8,UNKNOWN
1764920433.250617,0.0,0.0,0.0,8,UNKNOWN
1764920433.3064747,0.0,0.0,0.0,8,UNKNOWN
1764920433.3584256,0.0,0.0,0.0,8,UNKNOWN
1764920433.4187021,0.0,0.0,0.0,8,UNKNOWN
1764920433.473414,0.0,0.0,0.0,10,UNKNOWN
1764920433.5147483,0.0,0.0,0.0,10,UNKNOWN
1764920433.5607598,0.0,0.0,0.0,10,UNKNOWN
1764920433.6035292,0.0,0.0,0.0,10,UNKNOWN
1764920433.6496844,0.0,0.0,0.0,10,UNKNOWN
1764920433.7304955,0.0,0.0,0.0,11,UNKNOWN
1764920433.8103354,0.0,0.0,0.0,11,UNKNOWN
1764920433.8736236,57.38,0.86,0.319,11,Distracted
1764920433.9321709,19.8,-27.44,0.411,11,Distracted
1764920434.0067234,-2.13,-44.84,0.488,11,Distracted
1764920434.0876124,-12.63,-50.95,0.475,12,Distracted
1764920434.251352,-18.59,-55.43,0.487,12,Distracted
1764920434.4589381,3.63,-38.43,0.364,12,Distracted
1764920434.5234492,0.27,-42.61,0.169,12,Distracted
1764920434.595675,1.86,-43.26,0.162,12,Distracted
1764920434.6732342,37.48,-19.72,0.139,12,Distracted
1764920434.7503521,19.29,-8.55,0.165,12,Distracted
1764920434.8183303,-0.69,-14.12,0.205,12,Drowsy / Closed
1764920434.8894067,-10.28,-13.51,0.204,12,Drowsy / Closed
1764920434.9655519,-19.17,-15.92,0.149,12,Distracted
1764920435.0473344,26.55,-8.09,0.18,12,Distracted
1764920435.1246953,-14.63,-6.63,0.183,12,Drowsy / Closed
1764920435.1912625,-36.2,-5.58,0.196,12,Distracted
1764920435.256718,17.4,-0.75,0.23,12,Focused
1764920435.3377013,47.06,1.73,0.194,12,Distracted
1764920435.40323,15.43,1.0,0.194,12,Drowsy / Closed
1764920435.4732678,45.86,1.72,0.203,12,Distracted
1764920435.5346918,36.82,-5.8,0.197,12,Distracted
1764920435.5804303,0.0,0.0,0.0,12,UNKNOWN
1764920435.6308331,0.0,0.0,0.0,12,UNKNOWN
