timestamp_unix,pitch,yaw,ear,fps,state
1764962352.421076,178.97,4.8,0.261,0,Distracted
1764962352.5180576,178.04,3.89,0.256,0,Distracted
1764962352.5768468,177.74,4.18,0.268,0,Distracted
1764962352.6643481,177.7,4.05,0.273,0,Distracted
1764962352.7502296,177.56,3.66,0.27,13,Distracted
1764962352.8382163,177.26,3.68,0.274,13,Distracted
1764962352.9198818,177.04,3.62,0.278,13,Distracted
1764962353.0083385,177.11,3.49,0.278,13,Distracted
1764962353.080751,177.17,3.63,0.278,13,Distracted
1764962353.1374469,177.23,3.37,0.278,13,Distracted
1764962353.1924677,177.32,3.57,0.277,13,Distracted
1764962353.2577665,176.99,3.44,0.271,13,Distracted
1764962353.3304117,176.53,3.69,0.27,13,Distracted
1764962353.4285877,176.37,4.06,0.274,13,Distracted
1764962353.5105422,176.29,4.49,0.279,13,Distracted
1764962353.5911813,176.26,4.57,0.282,13,Distracted
1764962353.6849353,176.76,4.9,0.284,13,Distracted
1764962353.7427957,176.81,5.18,0.283,13,Distracted
1764962353.8144221,176.87,5.08,0.281,13,Distracted
1764962353.9043155,176.98,5.33,0.282,13,Distracted
1764962353.9829443,176.99,5.25,0.281,13,Distracted
1764962354.0370889,177.05,5.19,0.278,13,Distracted
1764962354.1052616,176.93,4.97,0.275,13,Distracted
1764962354.1608772,176.8,4.86,0.275,13,Distracted
1764962354.2158926,176.49,4.5,0.277,14,Distracted
1764962354.3260787,176.22,3.79,0.276,14,Distracted
1764962354.432491,176.02,4.08,0.278,14,Distracted
1764962354.5607526,175.33,3.65,0.279,14,Distracted
1764962354.6470976,175.14,3.62,0.267,14,Distracted
1764962354.7111435,175.05,3.08,0.262,13,Distracted
1764962354.7977738,175.14,2.86,0.258,13,Distracted
1764962354.8683462,175.21,2.9,0.253,13,Distracted
1764962354.9489748,175.69,3.24,0.257,13,Distracted
1764962355.0177143,175.93,2.99,0.25,13,Distracted
1764962355.0728724,175.67,2.74,0.248,13,Distracted
1764962355.156699,175.27,3.08,0.254,13,Distracted
1764962355.2392223,175.0,3.2,0.252,13,Distracted
1764962355.305102,174.67,3.33,0.258,13,Distracted
1764962355.3870451,175.16,3.57,0.261,13,Distracted
1764962355.4938326,175.45,3.33,0.264,13,Distracted
1764962355.5476115,175.74,2.96,0.269,13,Distracted
1764962355.6426966,176.19,2.78,0.275,13,Distracted
1764962355.726141,176.22,2.15,0.288,13,Distracted
1764962355.790445,176.44,1.11,0.326,13,Distracted
1764962355.8522036,176.04,1.09,0.344,13,Distracted
1764962355.956959,175.89,0.98,0.345,13,Distracted
1764962356.0338485,175.98,0.68,0.338,13,Distracted
1764962356.11036,176.48,0.45,0.328,13,Distracted
1764962356.1608534,176.88,-0.02,0.317,13,Distracted
1764962356.2066207,176.66,-0.11,0.304,14,Distracted
1764962356.2539794,176.94,0.15,0.304,14,Distracted
1764962356.2991095,177.02,0.42,0.298,14,Distracted
1764962356.345365,177.51,0.47,0.298,14,Distracted
1764962356.4016433,177.85,0.49,0.294,14,Distracted
1764962356.4869552,177.94,0.67,0.29,14,Distracted
1764962356.5379834,177.85,0.99,0.289,14,Distracted
1764962356.586021,177.76,0.35,0.294,14,Distracted
1764962356.6351213,177.74,-0.18,0.296,14,Distracted
1764962356.6935456,177.16,-0.27,0.29,14,Distracted
1764962356.7696645,176.86,-0.41,0.29,14,Distracted
1764962356.8468502,175.31,1.19,0.272,14,Distracted
1764962356.9337118,173.72,1.85,0.274,14,Distracted
1764962357.0003433,173.14,1.04,0.276,14,Distracted
1764962357.0872276,174.01,0.63,0.268,14,Distracted
1764962357.161642,174.33,0.17,0.237,14,Distracted
1764962357.2452846,176.11,5.06,0.195,14,Distracted
1764962357.32213,176.96,7.33,0.119,14,Distracted
1764962357.392144,0.04,4.63,0.121,14,Drowsy / Eyes Closed
1764962357.441025,78.83,6.04,0.176,14,Distracted
1764962357.4929261,-52.35,6.29,0.204,14,Distracted
1764962357.5646074,-124.43,7.04,0.21,14,Distracted
1764962357.622725,-162.76,7.3,0.217,14,Distracted
1764962357.672959,-5.05,7.28,0.217,14,Drowsy / Eyes Closed
1764962357.7191002,-96.37,5.59,0.232,14,Distracted
1764962357.7819736,33.1,4.84,0.234,15,Distracted
1764962357.8365283,-74.25,4.16,0.232,15,Distracted
1764962357.8900762,-133.1,3.69,0.22,15,Distracted
1764962357.9621632,14.59,2.8,0.216,15,Drowsy / Eyes Closed
1764962358.0398605,96.27,2.65,0.226,15,Distracted
1764962358.0962644,140.95,2.56,0.232,15,Distracted
1764962358.1506515,165.0,2.62,0.236,15,Distracted
1764962358.199581,-1.09,2.67,0.208,15,Drowsy / Eyes Closed
1764962358.2548146,86.4,2.65,0.192,15,Distracted
1764962358.3364284,135.17,2.88,0.2,15,Distracted
1764962358.408783,161.71,3.21,0.217,15,Distracted
1764962358.4993653,175.55,3.74,0.238,15,Distracted
1764962358.5810275,182.38,3.83,0.224,15,Distracted
1764962358.6498857,186.22,3.41,0.221,15,Distracted
1764962358.7160456,187.52,2.98,0.228,15,Distracted
1764962358.773893,188.04,2.57,0.243,15,Distracted
1764962358.8401206,8.11,2.91,0.246,15,Focused
1764962358.9062748,-90.81,3.3,0.248,15,Distracted
1764962358.9840379,-144.18,3.28,0.262,15,Distracted
1764962359.0666685,-172.43,3.86,0.237,15,Distracted
1764962359.1296668,-187.11,5.49,0.229,15,Distracted
