timestamp_unix,pitch,yaw,ear,fps,state
1764942266.7130973,164.49,3.66,0.179,8,Distracted
1764942266.8652697,165.52,2.19,0.206,8,Distracted
1764942267.0165758,165.8,1.94,0.227,8,Distracted
1764942267.1464624,165.8,1.53,0.245,8,Distracted
1764942267.2684681,166.26,1.09,0.254,8,Distracted
1764942267.4101403,165.78,0.42,0.245,8,Distracted
1764942267.5907934,166.66,1.39,0.25,7,Distracted
1764942267.8001704,167.67,3.08,0.265,7,Distracted
1764942268.0123599,168.24,4.13,0.279,7,Distracted
1764942268.2072053,168.2,4.8,0.282,7,Distracted
1764942268.3169653,167.65,5.28,0.285,7,Distracted
1764942268.4419017,167.22,5.16,0.284,7,Distracted
1764942268.615327,166.93,4.96,0.286,7,Distracted
1764942268.785011,167.22,5.35,0.287,7,Distracted
1764942269.0474637,166.65,4.99,0.286,7,Distracted
1764942269.2230651,166.22,4.94,0.275,7,Distracted
1764942269.3937452,166.37,4.3,0.277,7,Distracted
1764942269.5565898,166.12,4.55,0.281,7,Distracted
1764942269.7449267,166.01,4.44,0.284,7,Distracted
1764942269.9548135,167.03,4.32,0.302,7,Distracted
1764942270.095919,167.04,4.37,0.311,7,Distracted
1764942270.2254496,166.93,4.1,0.313,7,Distracted
1764942270.3790774,166.64,4.27,0.302,7,Distracted
1764942270.579631,166.51,4.45,0.299,7,Distracted
1764942270.7527716,166.44,4.58,0.294,7,Distracted
1764942270.918482,166.7,4.73,0.294,7,Distracted
1764942271.0798588,166.16,3.88,0.286,7,Distracted
1764942271.2548037,165.87,3.99,0.28,7,Distracted
1764942271.4155297,165.38,3.96,0.274,7,Distracted
1764942271.6439717,165.35,4.18,0.271,7,Distracted
1764942271.819784,164.81,4.18,0.265,7,Distracted
1764942272.0178018,164.25,5.43,0.249,7,Distracted
1764942272.1765952,163.82,6.23,0.226,7,Distracted
1764942272.3350422,163.66,7.16,0.225,7,Distracted
1764942272.5107694,163.65,8.11,0.226,7,Distracted
1764942272.6786551,163.48,8.38,0.232,7,Distracted
1764942273.018752,163.83,8.78,0.235,7,Distracted
